%time,field.header.seq,field.header.stamp,field.header.frame_id,field.height,field.width,field.distortion_model,field.D0,field.D1,field.D2,field.D3,field.D4,field.K0,field.K1,field.K2,field.K3,field.K4,field.K5,field.K6,field.K7,field.K8,field.R0,field.R1,field.R2,field.R3,field.R4,field.R5,field.R6,field.R7,field.R8,field.P0,field.P1,field.P2,field.P3,field.P4,field.P5,field.P6,field.P7,field.P8,field.P9,field.P10,field.P11,field.binning_x,field.binning_y,field.roi.x_offset,field.roi.y_offset,field.roi.height,field.roi.width,field.roi.do_rectify
1696558549622893184,34,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558552687887070,35,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558555721935344,36,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558558787125685,37,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558561820800592,38,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558564884363565,39,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558567917068700,40,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558570986252961,41,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558574018610446,42,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558577095175992,43,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558580126563132,44,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558583186962899,45,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558586222331531,46,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558589220089756,47,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558592286340335,48,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558595288008766,49,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558598294779986,50,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558601286017314,51,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558604290635049,52,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558607287879659,53,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558610286546347,54,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558613287789647,55,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558616293270627,56,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558619285444707,57,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558622293406728,58,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558625288048414,59,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558628287407112,60,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558631289341099,61,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558634289252545,62,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558637287477074,63,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558640289727955,64,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558643287678775,65,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558646294989041,66,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558649291737584,67,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558652287157062,68,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558655285822552,69,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558658286046015,70,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558661291686006,71,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558664289490428,72,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558667288149908,73,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558670287551684,74,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558673319713546,75,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558676386026474,76,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558679422265711,77,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558682488933074,78,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558685518975715,79,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558688594985959,80,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558691622724316,81,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558694690949412,82,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558697721052367,83,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558700786071470,84,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558703819634635,85,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558706886579269,86,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558709921071939,87,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558712921494487,88,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558715988410227,89,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558719018449108,90,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558722022101208,91,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558725018766404,92,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558728027175204,93,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558731021113556,94,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558734089348458,95,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558737086363866,96,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558740090024797,97,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
